registration_date,nationality_e,gender_e,person_birth_year,vechile_type,manufacture_year,cylinders_num,cylinder_capacity,color,business_individual,fuel_type,transmission_manual_automatic,number_of_passenger_seating_capcity,number_of_doors,empty_weight,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
21/08/2018,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,140000,17/02/2026 12:00,low,54,c34d62da-685f-402f-bf24-2cf805d8366a,14,1,1,0.32,1.0
31/08/2016,Emirates,MALE,1981,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,5.0,5.0,1606,180000,27/02/2026 12:00,high,44,09583a29-10bf-4ddd-a3e7-202115323f8e,4,0,1,0.2,0.9
03/04/2016,Egypt,MALE,2000,Light Vehicle,2005,4,2000,Blue,Private,Benzene,Yes,5.0,4.0,1200,180000,30/09/2025 12:00,medium,25,429e63d1-786f-4ac6-9ed6-59317b14337d,20,0,1,0.1,1.0
03/08/2016,Syria,MALE,1992,Light Vehicle,2007,4,1800,Black,Private,Benzene,Yes,5.0,5.0,1265,180000,30/01/2026 12:00,low,33,0c8dc731-d451-48f4-9128-0815d954998a,18,1,1,0.11,1.0
01/05/2016,Afghanistan,MALE,1989,Light Vehicle,2020,8,3600,White,Private,Benzene,Yes,5.0,2.0,1200,180000,28/10/2025 12:00,medium,36,023463c7-bcb1-4580-aa34-a6d2e1e4eb61,5,0,1,0.14,0.88
30/06/2020,United Kingdom,MALE,1976,Light Vehicle,2016,4,1600,White,Private,Benzene,No,5.0,5.0,1400,100000,28/12/2025 12:00,medium,49,3a169bfa-a925-49f6-a4e9-95df350792c0,9,0,1,0.38,0.86
28/06/2017,Pakistan,MALE,1988,Light Vehicle,2015,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,160000,25/12/2025 12:00,medium,37,daef75e1-d117-4d05-bfa0-6a4da2806971,10,0,1,0.14,1.0
10/06/2015,Jordan,MALE,1980,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,2.0,1875,200000,06/12/2025 12:00,high,45,e1bd3e6e-18b7-47a2-ab64-3fe1305358ef,4,0,1,0.12,0.95
04/11/2021,France,FEMALE,1990,Light Vehicle,2018,4,2000,Silver alloy,Private,Benzene,No,5.0,4.0,1560,80000,04/05/2026 12:00,high,35,fe32b92d-c5fb-4082-a52e-7539cea7ef68,7,1,0,0.71,0.33
15/03/2021,Egypt,FEMALE,1989,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,7.0,5.0,2197,80000,12/09/2025 12:00,high,36,28f53503-25ca-41c9-baaa-f3274b1cab81,14,1,1,0.68,0.99
15/07/2021,India,MALE,1962,Light Vehicle,2004,4,2000,White,Private,Benzene,No,5.0,4.0,1600,80000,12/01/2026 12:00,high,63,0be2f43b-7f68-491e-a228-740e400de44e,21,1,1,0.78,1.0
22/12/2021,Azerbaijan,MALE,1997,Light Vehicle,2000,8,5000,Silver,Private,Benzene,Yes,4.0,2.0,1000,80000,21/06/2026 12:00,low,28,b8da7acc-bc63-44b4-9941-6b95230f2672,25,1,1,0.73,1.0
27/03/2016,Iran,MALE,1986,Light Vehicle,2017,6,4000,Black,Private,Benzene,Yes,5.0,5.0,2100,180000,23/09/2025 12:00,medium,39,ce051df4-8af3-4b15-b243-7ee2b1a91712,8,0,1,0.1,0.99
02/11/2017,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,160000,01/05/2026 12:00,medium,53,26745b35-8328-47fe-be14-265d8fdf8d61,4,0,1,0.36,0.73
02/05/2020,Germany,MALE,1968,Light Vehicle,2015,8,4000,Red,Private,Benzene,No,5.0,4.0,1780,100000,30/10/2025 12:00,medium,57,ad8111da-c5a9-4b58-b48f-4c75498835d0,10,0,1,0.52,0.94
28/11/2019,Pakistan,MALE,1988,Light Vehicle,2015,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,120000,27/05/2026 12:00,medium,37,b9a0e4b4-11b1-48b7-bf01-09d0455ab324,10,0,1,0.29,0.98
31/01/2016,India,MALE,1989,Light Vehicle,2011,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1750,180000,29/07/2025 12:00,high,36,6677df41-cb95-4494-b91f-dab84893712e,14,0,1,0.19,1.0
08/10/2020,Emirates,MALE,1996,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1500,100000,07/04/2026 12:00,medium,29,5fde8475-c41e-4a95-9ad5-f88c264ef73c,4,0,0,0.48,0.04
14/08/2016,India,FEMALE,1969,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,1565,180000,10/02/2026 12:00,low,56,8d414710-b725-48dc-9ced-3f66c265f296,5,1,1,0.18,0.94
12/08/2016,Egypt,MALE,1989,Light Vehicle,2006,6,2800,White,Private,Benzene,Yes,5.0,4.0,2116,180000,08/02/2026 12:00,high,36,e0bdc337-a698-4697-8089-d7d34e60d4ad,19,0,1,0.19,1.0
28/10/2018,Emirates,MALE,1989,Light Vehicle,2014,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1200,140000,26/04/2026 12:00,low,36,15eeaa12-a6b2-4e9e-b676-040408ab38cf,11,1,1,0.31,1.0
01/03/2019,India,MALE,1962,Light Vehicle,2016,4,1500,Silver,Private,Benzene,No,5.0,4.0,1040,120000,28/08/2025 12:00,high,63,07479127-da77-4815-9815-4ed3738af632,9,0,1,0.59,0.95
25/01/2019,Emirates,MALE,1984,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,1528,120000,24/07/2025 12:00,low,41,b0ea354c-880c-4984-a03d-6b126b3f8c56,4,1,0,0.42,0.09
11/09/2015,Emirates,FEMALE,1990,Light Vehicle,2012,4,1800,Black,Private,Benzene,Yes,5.0,4.0,1500,200000,09/03/2026 12:00,medium,35,067db66c-423a-43aa-be8c-9776a482d22e,13,0,1,0.07,1.0
26/02/2021,Emirates,MALE,1981,Trailer,2006,4,2000,Silver,Private,Not Exist,No,,,200,80000,26/08/2025 12:00,high,44,c64aac2c-a773-46e7-8843-caa617a24baf,19,1,1,0.88,1.0
24/11/2016,Emirates,MALE,1978,Light Vehicle,2013,6,3600,White,Private,Benzene,No,5.0,4.0,1400,180000,23/05/2026 12:00,low,47,fb918fe4-b06e-41be-a2c6-7fe46a3a9187,12,1,1,0.18,1.0
07/12/2015,South Africa,MALE,1965,Light Vehicle,2020,8,5000,Silver,Private,Benzene,No,5.0,2.0,2000,200000,04/06/2026 12:00,medium,60,d8ca80fe-9661-4a55-90fb-da2598e15a30,5,0,1,0.08,0.97
29/03/2021,Jordan,MALE,1980,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,2.0,1875,80000,26/09/2025 12:00,high,45,6ab6210b-b4dd-4b7b-90bf-73b67599def1,4,1,0,0.7,0.02
30/09/2021,Iran,FEMALE,1992,Light Vehicle,1990,6,4800,White,Private,Benzene,Yes,5.0,2.0,1800,80000,30/03/2026 12:00,high,33,fbd58b81-0d6d-4c90-8f5d-ccc64f56e840,35,1,1,0.75,1.0
14/01/2021,Emirates,MALE,1981,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,5.0,5.0,1606,80000,14/07/2025 12:00,high,44,47cec432-0ab7-4abd-9912-fe0a4219b392,4,1,0,0.72,0.02
21/09/2020,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,100000,21/03/2026 12:00,medium,53,4b39a721-a021-456f-82fe-42560fe53684,4,0,0,0.7,0.08
21/08/2019,India,FEMALE,1974,Light Vehicle,2014,8,5600,White,Private,Benzene,No,8.0,4.0,2100,120000,17/02/2026 12:00,medium,51,029ffb41-8753-4275-a8d5-24c3b71c8fda,11,0,1,0.33,0.99
24/11/2018,Sudan,MALE,1993,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,5.0,4.0,1800,140000,23/05/2026 12:00,low,32,4f60e50f-f26c-484e-b1a2-0fbc06f974c8,14,1,1,0.23,1.0
29/08/2015,Yemen,MALE,1986,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1250,200000,24/02/2026 12:00,medium,39,3c7c1a80-baed-4217-a115-75959603045b,9,0,1,0.05,1.0
24/11/2017,United Kingdom,MALE,1975,Light Vehicle,2017,6,3000,Gray,Private,Benzene,No,7.0,4.0,1800,160000,23/05/2026 12:00,medium,50,2e2d8bf9-adf3-4869-b4b4-7c2cc31f666d,8,0,1,0.11,0.98
29/08/2017,Syria,MALE,1988,Light Vehicle,2013,6,3000,White,Private,Benzene,Yes,5.0,4.0,1610,160000,25/02/2026 12:00,medium,37,d8c818cd-eab1-4678-8a44-fbfe3dc1be4f,12,0,1,0.12,1.0
13/11/2016,Serbia,FEMALE,1994,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1000,180000,12/05/2026 12:00,medium,31,203a5611-3428-4d7c-aa50-41c1c7264d58,9,0,1,0.09,1.0
26/01/2020,India,MALE,1983,Light Vehicle,2020,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1099,100000,25/07/2025 12:00,medium,42,4cdaa027-238b-465f-9142-e77888a969e5,5,0,0,0.46,0.07
06/07/2018,Pakistan,MALE,1991,Light Vehicle,2019,4,1600,Silver,Private,Benzene,No,5.0,4.0,1500,140000,02/01/2026 12:00,medium,34,0d24bee4-6136-4fcd-9c6d-a854d9892ca1,6,0,0,0.18,0.81
13/08/2015,India,MALE,1963,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,7.0,5.0,2500,200000,08/02/2026 12:00,medium,62,ca9ebe29-670d-465e-81bf-26312f254244,4,0,1,0.06,0.92
02/08/2016,India,MALE,1989,Light Vehicle,2011,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1750,180000,29/01/2026 12:00,high,36,1ce6e1f8-bbf4-4ab0-a8d5-3ff67ceab385,14,0,1,0.19,1.0
04/11/2019,India,MALE,1970,Light Vehicle,2020,6,4800,Golden,Private,Benzene,No,5.0,2.0,2000,120000,03/05/2026 12:00,medium,55,fdb6670b-51e1-4741-9000-32817605d5a4,5,0,0,0.39,0.27
30/07/2015,India,MALE,1962,Light Vehicle,2016,4,1500,Silver,Private,Benzene,No,5.0,4.0,1040,200000,25/01/2026 12:00,high,63,18b15c80-8ce5-4370-b8db-86b575cc9097,9,0,1,0.18,1.0
20/12/2020,Emirates,FEMALE,1972,Light Vehicle,2006,8,6000,Blue,Private,Benzene,Yes,9.0,3.0,2500,100000,19/06/2026 12:00,high,53,4f0d688b-d1d5-4aef-b94e-5a8d8ce605ea,19,0,1,0.62,1.0
04/07/2018,Pakistan,MALE,1975,Light Vehicle,2008,8,4000,White,Private,Benzene,Yes,5.0,4.0,2060,140000,31/12/2025 12:00,medium,50,10e920af-d64e-4492-b67e-c8762078229a,17,0,1,0.24,1.0
24/05/2018,Yemen,MALE,1981,Light Vehicle,2014,4,1600,White,Private,Benzene,No,5.0,4.0,1000,140000,20/11/2025 12:00,medium,44,13557fd5-aaa1-45d4-91d7-6b630e75fb4a,11,0,1,0.19,1.0
28/02/2019,Netherlands,MALE,1966,Light Vehicle,2018,8,4700,Gray,Private,Benzene,No,5.0,4.0,1900,120000,27/08/2025 12:00,low,59,f0e28b91-7847-4f04-96d1-1eaafd48b9a0,7,1,0,0.46,0.77
01/11/2020,Pakistan,MALE,1988,Light Vehicle,2015,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,100000,01/05/2026 12:00,medium,37,30dc6533-3107-46ff-8c89-cbbbb36b47fd,10,0,1,0.39,0.95
21/06/2017,United Kingdom,MALE,1975,Light Vehicle,2017,6,3000,Gray,Private,Benzene,No,7.0,4.0,1800,160000,18/12/2025 12:00,medium,50,f5322fb2-ccd5-46d1-ba9d-e7f75949b779,8,0,1,0.11,0.98
23/10/2019,United Kingdom,MALE,1991,Light Vehicle,2014,8,4200,White,Private,Benzene,Yes,5.0,4.0,1800,120000,21/04/2026 12:00,high,34,87c7c6a0-908c-4ead-9a28-912adf8d7e04,11,0,1,0.4,0.99
21/12/2018,Emirates,MALE,2000,Light Vehicle,2001,6,4500,White,Private,Benzene,No,7.0,4.0,1800,140000,19/06/2026 12:00,high,25,2c11e22c-4817-476e-bff8-4fada0c156b9,24,0,1,0.32,1.0
27/11/2016,India,MALE,1984,Light Vehicle,2017,4,2000,Blue,Private,Benzene,Yes,5.0,4.0,1398,180000,26/05/2026 12:00,high,41,c36f88c0-f502-4ffe-b6d1-223526e4ff56,8,0,1,0.2,0.99
01/03/2021,Yemen,MALE,1982,Light Vehicle,1999,4,2400,White,Private,Benzene,No,5.0,4.0,1421,80000,29/08/2025 12:00,medium,43,37e8cccf-43a8-47de-a58c-8d4b128afbac,26,1,1,0.49,1.0
18/08/2020,Emirates,MALE,1993,Light Vehicle,2006,6,4000,White,Private,Benzene,Yes,7.0,5.0,1850,100000,15/02/2026 12:00,low,32,e9ef3e81-7f5d-4077-b792-3ca6a9c67a4e,19,1,1,0.48,1.0
30/08/2019,China,MALE,1996,Light Vehicle,2011,6,3200,Black,Private,Benzene,No,4.0,2.0,1580,120000,26/02/2026 12:00,medium,29,4f4ddb5b-8fd5-4ebb-87c3-e90b828ace0f,14,0,1,0.35,1.0
19/12/2020,India,MALE,1976,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,5.0,4.0,1680,100000,18/06/2026 12:00,medium,49,c8383543-db88-42ef-ab26-35793fb7a129,4,0,0,0.46,0.02
28/01/2021,Syria,MALE,2000,Light Vehicle,2014,4,2000,White,Private,Benzene,Yes,5.0,4.0,1600,80000,28/07/2025 12:00,medium,25,0ae22555-90aa-4695-92cc-db9af615e409,11,1,1,0.42,0.9
21/12/2019,Turkey,MALE,1983,Light Vehicle,2020,6,3800,Black,Private,Benzene,No,4.0,2.0,1600,120000,19/06/2026 12:00,medium,42,cbb4acd3-0925-4f4d-a2c5-578dea486f5a,5,0,0,0.29,0.33
24/11/2020,Canada,MALE,1968,Light Vehicle,2013,4,1600,Red,Private,Benzene,No,5.0,4.0,1192,100000,24/05/2026 12:00,high,57,ee5a5ea0-84c8-433a-867c-51fe8c0aa9bf,12,0,1,0.7,0.99
01/12/2019,Iraq,MALE,1984,Light Vehicle,2014,8,5700,White,Private,Benzene,No,8.0,4.0,2050,120000,30/05/2026 12:00,high,41,f68f50b6-b5d2-4aca-8e43-cede2c9b7867,11,0,1,0.43,0.99
29/10/2019,India,FEMALE,1987,Light Vehicle,2021,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1450,120000,27/04/2026 12:00,medium,38,da03498f-8d93-4c1c-8946-8ca5f29004d1,4,0,0,0.34,0.09
11/05/2019,Egypt,FEMALE,1992,Light Vehicle,2015,4,1400,Blue,Private,Benzene,Yes,5.0,4.0,1300,120000,07/11/2025 12:00,high,33,75b6b2ce-b4c0-4994-bff7-ad10460cf547,10,0,1,0.51,0.98
16/04/2020,Iran,MALE,1973,Light Vehicle,2015,6,3500,Maroon,Private,Benzene,No,8.0,4.0,1950,100000,14/10/2025 12:00,medium,52,95ec804f-7615-4989-b8b8-27500957eee2,10,0,1,0.4,0.92
13/02/2016,Syria,MALE,1987,Light Vehicle,2019,8,5300,Black,Private,Benzene,Yes,8.0,4.0,2500,180000,11/08/2025 12:00,low,38,6c8fac9a-70df-40a3-bc99-e2c3ac11f489,6,1,1,0.08,0.96
07/03/2021,Egypt,MALE,1984,Light Vehicle,2014,6,3000,White,Private,Benzene,Yes,5.0,5.0,2675,80000,04/09/2025 12:00,low,41,c4607d7e-a179-44ce-95c2-d264bdf03495,11,1,1,0.62,0.91
10/02/2021,Kenya,MALE,1977,Light Vehicle,2008,8,4500,Silver,Private,Benzene,Yes,7.0,4.0,2155,80000,10/08/2025 12:00,high,48,8e46c074-618b-4ad7-b55a-72b0cdd456fc,17,1,1,0.7,1.0
23/03/2015,Oman,MALE,1984,Light Vehicle,2016,4,2500,White,Private,Benzene,Yes,5.0,4.0,1475,200000,18/09/2025 12:00,medium,41,cc523ba8-f9e6-4858-a0cb-e3f6923ad832,9,0,1,0.06,1.0
03/11/2020,China,MALE,1986,Light Vehicle,2014,12,6300,Yellow,Private,Benzene,No,2.0,2.0,1925,100000,03/05/2026 12:00,high,39,729fde02-687b-43a7-9f21-2b99418c7937,11,0,1,0.72,0.99
06/12/2015,Iran,FEMALE,1966,Light Vehicle,2013,4,2500,White,Private,Benzene,Yes,5.0,4.0,1450,200000,03/06/2026 12:00,high,59,40d797d5-c8d9-4c58-99a2-72444cf215d3,12,0,1,0.18,1.0
17/05/2017,Netherlands,MALE,1966,Light Vehicle,2018,8,4700,Gray,Private,Benzene,No,5.0,4.0,1900,160000,13/11/2025 12:00,low,59,8c6c22c6-7e74-47a3-a397-7efc394edbae,7,1,1,0.25,0.97
22/03/2020,Pakistan,MALE,1962,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,8.0,5.0,1630,100000,19/09/2025 12:00,medium,63,d98e3c55-de98-4558-bb58-01cf41d6380b,4,0,0,0.41,0.01
19/02/2016,Emirates,MALE,1971,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,8.0,4.0,2733,180000,17/08/2025 12:00,low,54,60577901-a841-4af3-8b72-cd283dc17367,4,1,1,0.11,0.8
14/10/2020,Pakistan,FEMALE,1972,Light Vehicle,2016,4,2500,Black,Private,Benzene,Yes,5.0,4.0,1400,100000,13/04/2026 12:00,medium,53,565ebfa0-e9eb-4482-b87a-afad03325afa,9,0,1,0.48,0.74
15/11/2020,Syria,MALE,1989,Light Vehicle,2015,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1204,100000,15/05/2026 12:00,low,36,4814eba7-14dd-47f9-adb5-25cb16dc12cb,10,1,1,0.45,0.92
07/08/2018,Palestine,MALE,1967,Light Vehicle,2012,6,3600,Black,Private,Benzene,No,5.0,4.0,1700,140000,03/02/2026 12:00,medium,58,83e202a5-cdae-4547-9f97-15bd16a7f9ec,13,0,1,0.26,1.0
18/01/2015,Pakistan,MALE,1988,Light Vehicle,2015,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,200000,16/07/2025 12:00,medium,37,1dc8d166-68bf-48c7-876e-86d2e33d1357,10,0,1,0.06,1.0
04/01/2017,Germany,MALE,1968,Light Vehicle,2015,8,4000,Red,Private,Benzene,No,5.0,4.0,1780,160000,03/07/2025 12:00,medium,57,dab3222b-cf3e-458c-89aa-62391beb8739,10,0,1,0.21,1.0
07/05/2019,Algeria,MALE,1985,Light Vehicle,2018,4,1600,Black,Private,Benzene,Yes,5.0,4.0,1600,120000,03/11/2025 12:00,medium,40,28e189e1-193d-46f3-8742-f6f108194df4,7,0,0,0.37,0.6
27/11/2021,Egypt,FEMALE,1984,Light Vehicle,2014,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1606,80000,27/05/2026 12:00,low,41,1c6fc22b-513e-41c6-8f36-7c37ee803de0,11,1,1,0.69,0.9
17/06/2019,India,MALE,1983,Light Vehicle,2015,6,3600,Silver,Private,Benzene,Yes,5.0,4.0,1452,120000,14/12/2025 12:00,low,42,0075f734-dbbd-464f-ab34-237a8a850b42,10,1,1,0.44,0.97
13/11/2016,Egypt,MALE,1983,Light Vehicle,2020,4,2000,Blue,Private,Benzene,Yes,5.0,5.0,1143,180000,12/05/2026 12:00,medium,42,d50c5e8a-1a2d-4de6-8112-57377155df80,5,0,1,0.12,0.89
23/06/2019,Belarus,FEMALE,1988,Light Vehicle,2017,4,1500,Blue,Private,Benzene,Yes,5.0,4.0,1200,120000,20/12/2025 12:00,medium,37,2be39cea-d2b6-4f27-9f3e-12b8b6a0ac1f,8,0,1,0.38,0.81
04/11/2018,India,MALE,1972,Light Vehicle,2015,4,2000,Black,Private,Benzene,No,5.0,4.0,1420,140000,03/05/2026 12:00,low,53,5a6cdc62-56b0-4679-8ae1-01754dfc4b0d,10,1,1,0.34,0.99
01/07/2020,India,MALE,1994,Light Vehicle,2021,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1542,100000,29/12/2025 12:00,medium,31,21def089-f683-4ba0-a632-c5c563dcad1c,4,0,0,0.4,0.03
24/10/2015,India,FEMALE,1987,Light Vehicle,2021,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1450,200000,21/04/2026 12:00,medium,38,b6fc6ec4-3f11-4276-87a6-775fa657b40e,4,0,1,0.07,0.91
09/05/2020,Egypt,MALE,1979,Light Vehicle,2014,8,4400,White,Private,Benzene,Yes,5.0,4.0,1850,100000,06/11/2025 12:00,medium,46,0d69216a-b16f-49d1-84df-a713ea78aa38,11,0,1,0.5,0.96
06/11/2018,Tunisia,MALE,1991,Light Vehicle,2016,4,1400,Silver,Private,Benzene,Yes,5.0,4.0,1400,140000,05/05/2026 12:00,high,34,c81f5b27-60ab-4d25-a40c-6d1af4c12a74,9,0,1,0.29,0.98
20/10/2021,Armenia,MALE,1987,Light Vehicle,2009,4,2500,Silver,Private,Benzene,Yes,5.0,4.0,1400,80000,19/04/2026 12:00,low,38,7ae50c20-bc92-4c4e-a6aa-ef1e5a65ca3b,16,1,1,0.69,1.0
05/06/2017,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,160000,02/12/2025 12:00,medium,53,f109901e-1cd7-4b95-a3c4-6b4da5e99e25,4,0,1,0.36,0.73
19/06/2019,United Kingdom,FEMALE,1986,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1808,120000,16/12/2025 12:00,high,39,ceafdbd7-788d-4cbc-ae72-d8182a847c78,8,0,1,0.4,0.93
27/07/2021,Iran,MALE,1986,Light Vehicle,2017,6,4000,Black,Private,Benzene,Yes,5.0,5.0,2100,80000,24/01/2026 12:00,medium,39,5df318d3-ee56-4ecc-ac67-692f4a8db176,8,1,1,0.54,0.34
12/10/2015,Egypt,FEMALE,1989,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,7.0,5.0,2197,200000,09/04/2026 12:00,high,36,a8b826a0-8917-49bb-ab03-d0a82efbd4fb,14,0,1,0.11,1.0
10/08/2021,Nigeria,MALE,1986,Light Vehicle,2015,6,3500,Brown,Private,Benzene,No,7.0,5.0,2373,80000,07/02/2026 12:00,high,39,9174f3c8-b669-46de-913f-7174cd2bb6d8,10,1,1,0.61,0.88
13/11/2019,Sudan,MALE,1993,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,5.0,4.0,1800,120000,12/05/2026 12:00,low,32,cbfa8d94-7a30-43f9-b311-a10d43bf0544,14,1,1,0.33,1.0
07/07/2015,Pakistan,MALE,1987,Light Vehicle,2007,4,2400,White,Private,Benzene,No,5.0,4.0,1300,200000,02/01/2026 12:00,high,38,6f08f2be-4217-444c-bd3e-88f510ba60ad,18,0,1,0.12,1.0
11/02/2017,India,MALE,1980,Light Vehicle,2014,6,3500,Red,Private,Benzene,No,7.0,4.0,1800,160000,10/08/2025 12:00,medium,45,595e8b89-7d0e-4367-9f8f-df931903eaf9,11,0,1,0.15,1.0
20/12/2019,Emirates,MALE,1969,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,4.0,1680,120000,18/06/2026 12:00,high,56,200ca854-eb89-4e03-8a54-521aeccf1c81,4,0,0,0.55,0.16
06/07/2015,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,200000,01/01/2026 12:00,medium,53,cde3f4a3-33fc-4ad8-acf1-f331dbbadcdd,4,0,1,0.18,0.97
30/01/2019,India,MALE,1982,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,2100,120000,29/07/2025 12:00,high,43,a0f8bf1e-5c60-4741-87d8-769c1cd514a1,4,0,0,0.47,0.11
16/06/2017,Emirates,MALE,1984,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,1528,160000,13/12/2025 12:00,low,41,fc2b5dfd-4bfa-4328-9e69-7e13ae56a5fd,4,1,1,0.22,0.52
18/05/2019,India,MALE,1983,Light Vehicle,2015,4,2700,White,Private,Benzene,Yes,8.0,5.0,1775,120000,14/11/2025 12:00,medium,42,f0c0b43d-3023-4ec8-ac29-057970195324,10,0,1,0.27,0.96
07/05/2015,Jordan,MALE,1978,Light Vehicle,2020,4,2000,Brown,Private,Benzene,Yes,5.0,4.0,1580,200000,02/11/2025 12:00,high,47,72ee5a19-6638-4ed6-ab6b-028a663b0b8d,5,0,1,0.13,0.97
09/02/2021,India,MALE,1962,Light Vehicle,2016,4,1500,Silver,Private,Benzene,No,5.0,4.0,1040,80000,09/08/2025 12:00,high,63,e67d7383-37b7-4a4c-b7a2-1b6da292cbaa,9,1,1,0.78,0.65
13/11/2021,Jordan,MALE,1984,Light Vehicle,2013,4,2000,Red,Private,Benzene,Yes,2.0,2.0,984,80000,13/05/2026 12:00,medium,41,32701325-9f83-4faa-a1a6-48c9dbe77c96,12,1,1,0.65,0.95
04/11/2021,Philippines,FEMALE,1984,Motor Cycle,2014,2,950,Black,Private,Benzene,Yes,2.0,0.0,480,80000,04/05/2026 12:00,low,41,d352c09f-c38e-4776-a8fa-e998a9472425,11,1,1,0.73,0.88
08/04/2020,Emirates,MALE,1993,Light Vehicle,2006,6,4000,White,Private,Benzene,Yes,7.0,5.0,1850,100000,06/10/2025 12:00,low,32,51bce37c-767e-46e3-8fb1-3fcc38f6c27c,19,1,1,0.48,1.0
08/12/2015,Belgium,FEMALE,1986,Light Vehicle,2020,6,3500,Gray,Private,Benzene,No,5.0,4.0,1846,200000,05/06/2026 12:00,medium,39,aeff2d03-b6f8-4561-8b0e-383b60b4ea3c,5,0,1,0.08,0.98
02/05/2020,Nigeria,MALE,1986,Light Vehicle,2015,6,3500,Brown,Private,Benzene,Yes,7.0,5.0,2373,100000,30/10/2025 12:00,medium,39,15cc2f7d-992c-4831-8c93-cdcad791de74,10,0,1,0.34,0.9
10/03/2015,Indonesia,MALE,1977,Light Vehicle,2019,6,3000,Gray,Private,Benzene,No,7.0,4.0,1600,200000,05/09/2025 12:00,medium,48,33060c20-0912-4a96-aea8-890fca4f86a1,6,0,1,0.06,0.99
03/03/2015,Egypt,MALE,1989,Light Vehicle,2006,6,2800,White,Private,Benzene,Yes,5.0,4.0,2116,200000,29/08/2025 12:00,high,36,30063858-3bb4-49be-ac14-fd054b01d9d8,19,0,1,0.13,1.0
15/04/2017,Egypt,MALE,1992,Light Vehicle,2015,4,1800,White,Private,Benzene,Yes,5.0,4.0,1114,160000,12/10/2025 12:00,high,33,b2682cd9-985f-43e5-b040-f898c6a64784,10,0,1,0.28,1.0
16/06/2018,Philippines,FEMALE,1984,Motor Cycle,2014,2,950,Black,Private,Benzene,Yes,2.0,0.0,480,140000,13/12/2025 12:00,low,41,7ffc384b-6be5-4d7c-b46e-7b738076beb5,11,1,1,0.4,1.0
04/06/2020,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,100000,02/12/2025 12:00,high,41,3c66de8a-fd12-4817-b722-bb6df23f401c,17,0,1,0.54,1.0
05/11/2019,India,MALE,1976,Light Vehicle,2003,8,4300,Black,Private,Benzene,Yes,5.0,4.0,1400,120000,04/05/2026 12:00,high,49,e4d871f8-9d50-4d19-b8c4-8fb977bd13fe,22,0,1,0.58,1.0
17/02/2018,Nigeria,MALE,1986,Light Vehicle,2015,6,3500,Brown,Private,Benzene,No,7.0,5.0,2373,140000,16/08/2025 12:00,high,39,2e62ada1-2d59-42f4-811b-c63aee45b3c3,10,0,1,0.28,1.0
